property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
PT0057124,LST0057124,AG00130,LOC0246,Single Family,2.0,4.0,1294.0,15963,1965.0,188400.0,2023-04-28,Sold,189062.0,2023-08-02,96,0.0,2,Yes,No,2023-04-28,2023-08-02
PT0041129,LST0041129,AG02069,LOC0104,Apartment,5.0,3.0,1411.0,0,2000.0,408900.0,2023-09-07,Withdrawn,,,2,545.0,0,Yes,No,2023-09-07,2023-09-07
PT0215593,LST0215593,AG00299,LOC0096,SINGLE FAMILY,4.0,2.5,1425.0,5567,1928.0,476600.0,2023-10-06,Active,,,14,0.0,2,Yes,Yes,2023-10-06,2023-10-06
PT0115447,LST0115447,AG00347,LOC0138,Condo,6.0,1.0,1593.0,6941,1949.0,469600.0,2025-09-06,Sold,445059.0,2025-11-19,74,183.0,1,No,No,2025-09-06,2025-11-19
PT0003457,LST0003457,AG00348,LOC0099,Single Family,5.0,3.5,2436.0,1748,1985.0,842100.0,2023-12-12,Withdrawn,,,122,0.0,2,yes,No,2023-12-12,2023-12-12
PT0377703,LST0377703,AG02898,LOC0162,Land,0.0,0.0,7794.0,4351,1920.0,904900.0,2023-09-27,Sold,880775.0,2023-11-17,51,0.0,0,No,No,2023-09-27,2023-11-17
PT0044184,LST0044184,AG00582,LOC0004,Condo,4.0,3.0,2383.0,1599,2002.0,233000.0,2024-11-08,Sold,212373.0,2025-01-29,82,265.0,2,yes,No,2024-11-08,2025-01-29
PT0064775,LST0064775,AG00336,LOC0021,Single Family,1.0,,1465.0,2078,1957.0,187500.0,30-Aug-2024,Pending,,,50,0.0,3,No,yes,2024-08-30,2024-08-30
PT0272088,LST0272088,AG00770,LOC0039,Condo,4.0,1.5,300.0,4366,1978.0,120600.0,2024-09-22,Active,,,41,214.0,3,No,No,2024-09-22,2024-09-22
PT0191675,LST0191675,AG02483,LOC0149,  Single Family  ,5.0,2.0,1155.0,2823,1932.0,313800.0,10/24/2025,Sold,320194.0,2026-03-26,153,0.0,2,Yes,Yes,2025-10-24,2026-03-26
PT0468110,LST0468110,AG00627,LOC0057,Townhouse,5.0,4.0,1366.0,3994,2018.0,396400.0,2023-11-19,Active,,,53,102.0,2,No,No,2023-11-19,2023-11-19
PT0276308,LST0276308,AG02909,LOC0116,Land,0.0,0.0,5173.0,13979,2023.0,2091100.0,2024-07-25,Active,,,77,0.0,0,No,No,2024-07-25,2024-07-25
PT0499043,LST0499043,AG00756,LOC0041,Single Family,1.0,2.5,2123.0,1633,1921.0,564700.0,2023-06-15,Withdrawn,,,53,0.0,3,No,Yes,2023-06-15,2023-06-15
PT0228197,LST0228197,AG00496,LOC0194,Single Family,6.0,3.0,2112.0,1435,1931.0,893200.0,2025-03-20,Active,,,95,0.0,0,Y,No,2025-03-20,2025-03-20
PT0461379,LST0461379,AG02928,LOC0038,Townhouse,5.0,2.5,1833.0,4400,1971.0,571200.0,2023-12-19,Active,,,151,720.0,0,Yes,No,2023-12-19,2023-12-19
PT0382052,LST0382052,AG01884,LOC0097,Townhouse,3.0,1.0,1463.0,7572,1956.0,444700.0,2024-10-26,Active,,,28,528.0,0,No,No,2024-10-26,2024-10-26
PT0433808,LST0433808,AG02436,LOC0019,Single Family,6.0,1.0,1878.0,2729,1919.0,244700.0,2025-12-28,Sold,250717.0,2026-06-27,181,0.0,2,False,No,2025-12-28,2026-06-27
PT0247138,LST0247138,AG01225,LOC0067,SINGLE FAMILY,1.0,2.0,1956.0,3573,1948.0,"$517,400",2025-09-14,Pending,,,131,0.0,0,No,Yes,2025-09-14,2025-09-14
PT0462578,LST0462578,AG01745,LOC0218,Townhouse,5.0,3.5,2834.0,5774,1941.0,"$877,600",21-Apr-2025,Active,,,98,768.0,3,No,No,2025-04-21,2025-04-21
PT0392979,LST0392979,AG02026,LOC0225,Condo,6.0,3.0,2422.0,5449,1948.0,444000.0,22-Dec-2024,Active,,,52,343.0,1,No,No,2024-12-22,2024-12-22
PT0132036,LST0132036,AG01903,LOC0125,Townhouse,6.0,2.0,1920.0,8420,1955.0,519200.0,2024-12-03,Sold,505254.0,2025-03-28,115,530.0,3,No,0,2024-12-03,2025-03-28
PT0123369,LST0123369,AG02979,LOC0232,condo,4.0,4.5,1807.0,4157,1947.0,287300.0,2024-02-12,Sold,270610.0,2024-06-07,116,162.0,0,No,No,2024-02-12,2024-06-07
PT0106546,LST0106546,AG00425,LOC0055,Apartment,4.0,2.0,1691.0,0,1945.0,430700.0,2026-02-13,Withdrawn,,,43,462.0,1,Yes,0,2026-02-13,2026-02-13
PT0397104,LST0397104,AG00412,LOC0035,Multi-Family,6.0,4.0,4071.0,1916,1994.0,850000.0,2025-12-13,Active,,,50,0.0,0,Yes,No,2025-12-13,2025-12-13
PT0187721,LST0187721,AG02560,LOC0099,Condo,2.0,2.5,2840.0,3628,,1239500.0,2025-10-01,Active,,,46,479.0,2,No,No,2025-10-01,2025-10-01
PT0043508,LST0043508,AG00825,LOC0173,Condo,1.0,1.0,1906.0,11541,1971.0,744000.0,2026-02-18,Sold,728198.0,2026-07-21,153,643.0,0,No,No,2026-02-18,2026-07-21
PT0380766,LST0380766,AG02372,LOC0177,Single Family,4.0,3.5,3127.0,1609,1934.0,2047500.0,2023-04-08,Active,,,96,0.0,1,No,Yes,2023-04-08,2023-04-08
PT0057143,LST0057143,AG01280,LOC0139,Single Family,2.0,4.0,2693.0,3301,1935.0,833900.0,2025-08-27,Active,,,46,0.0,1,No,Yes,2025-08-27,2025-08-27
PT0439348,LST0439348,AG00565,LOC0164,Condo,1.0,3.5,2568.0,4410,1911.0,560900.0,2025-03-09,Sold,507946.0,2025-04-11,33,758.0,1,No,No,2025-03-09,2025-04-11
PT0109426,LST0109426,AG02964,LOC0073,Condo,5.0,1.5,1668.0,1828,1907.0,424100.0,2023-02-28,Sold,440659.0,2023-09-08,192,,3,No,No,2023-02-28,2023-09-08
PT0073180,LST0073180,AG99999,LOC0108,Single Family,3.0,3.5,1769.0,1293,1956.0,350800.0,2025-03-23,Sold,336847.0,2025-08-11,141,0.0,3,Yes,No,2025-03-23,2025-08-11
PT0008130,LST0008130,AG00421,LOC0002,Single Family,1.0,2.0,1803.0,2527,1937.0,609600.0,2024-10-18,Sold,587014.0,2025-01-10,84,0.0,2,No,No,2024-10-18,2025-01-10
PT0143133,LST0143133,,LOC0093,Single Family,1.0,4.5,2217.0,5269,2020.0,197400.0,02-Jul-2023,Sold,198630.0,2023-10-01,91,0.0,3,No,No,2023-07-02,2023-10-01
PT0033944,LST0033944,AG02378,LOC9999,Single Family,2.0,3.0,1989.0,2473,1959.0,540200.0,2024-10-17,Sold,528327.0,2025-02-22,128,0.0,1,No,Yes,2024-10-17,2025-02-22
PT0384391,LST0384391,AG00211,LOC0160,Single Family,2.0,1.5,,3118,1949.0,345300.0,2025-06-26,Sold,329213.0,2025-09-07,73,0.0,2,No,No,2025-06-26,2025-09-07
PT0157085,LST0157085,AG02475,LOC0032,Multi-Family,3.0,2.5,1701.0,5243,1996.0,352900.0,2023-07-31,Pending,,,6,0.0,0,No,No,2023-07-31,2023-07-31
PT0128129,LST0128129,AG02487,LOC0127,Single Family,5.0,1.5,1165.0,3781,2004.0,510700.0,2025-02-10,Withdrawn,,,36,0.0,3,No,0,2025-02-10,2025-02-10
PT0124717,LST0124717,AG02638,LOC0123,Condo,1.0,1.5,1983.0,5352,2009.0,464000.0,2025-01-04,Active,,,32,589.0,0,No,No,2025-01-04,2025-01-04
PT0116305,LST0116305,AG02364,LOC0201,Single Family,2.0,3.0,1500.0,1770,1953.0,216000.0,2025-10-07,Withdrawn,,,148,0.0,1,No,No,2025-10-07,2025-10-07
PT0414632,LST0414632,AG02605,LOC0093,Single Family,2.0,4.0,1597.0,6424,1929.0,550400.0,2024-09-23,Active,,,89,0.0,3,No,Yes,2024-09-23,2024-09-23
PT0085653,LST0085653,AG01308,LOC0198,Condo,2.0,1.5,1264.0,1525,1938.0,228200.0,2024-02-07,Sold,225551.0,2024-04-20,73,321.0,1,No,No,2024-02-07,2024-04-20
PT0095659,LST0095659,AG00813,LOC0084,Land,0.0,0.0,3992.0,2170,1926.0,1725100.0,2025-01-11,Withdrawn,,,13,0.0,0,No,False,2025-01-11,2025-01-11
PT0131925,LST0131925,AG00022,LOC0078,Single Family,,3.5,1582.0,7591,1953.0,748900.0,2023-10-03,Sold,717821.0,2024-02-24,144,0.0,3,N,No,2023-10-03,2024-02-24
PT0028883,LST0028883,AG00376,LOC0055,Single Family,4.0,3.5,865.0,8121,1963.0,227200.0,2023-01-21,Active,,,27,0.0,0,Yes,No,2023-01-21,2023-01-21
PT0444054,LST0444054,AG02919,LOC0098,Single Family,5.0,1.0,2446.0,3840,1997.0,671000.0,2026-02-25,Pending,,,150,0.0,1,No,No,2026-02-25,2026-02-25
PT0416873,LST0416873,AG02106,LOC0235,Single Family,1.0,1.0,1773.0,1296,1946.0,,2023-05-04,Active,,,160,0.0,1,Yes,No,2023-05-04,2023-05-04
PT0071869,LST0071869,AG02956,LOC0233,Land,0.0,0.0,6368.0,1908,1984.0,1344900.0,19-Nov-2024,Active,,,53,0.0,0,No,No,2024-11-19,2024-11-19
PT0335576,LST0335576,AG02221,LOC0232,Townhouse,2.0,2.0,2143.0,11808,2023.0,351800.0,2023-10-18,Withdrawn,,,1,645.0,0,No,No,2023-10-18,2023-10-18
PT0280268,LST0280268,AG02672,LOC0242,Single Family,6.0,1.0,507.0,1015,1947.0,179200.0,2023-05-11,Active,,,101,0.0,1,No,No,2023-05-11,2023-05-11
PT0013468,LST0013468,AG00836,LOC0056,Single Family,6.0,1.5,1556.0,5099,2015.0,"$524,100",2023-02-04,Active,,,29,0.0,1,No,No,2023-02-04,2023-02-04
PT0484838,LST0484838,AG01466,LOC0235,Single Family,2.0,4.5,757.0,6205,2013.0,316800.0,2023-12-16,Sold,308960.0,2024-02-12,58,0.0,2,No,No,2023-12-16,2024-02-12
PT0208570,LST0208570,AG01663,LOC0208,Single Family,2.0,,910.0,9571,1950.0,161300.0,2023-08-01,Active,,,13,0.0,3,No,Yes,2023-08-01,2023-08-01
PT0116020,LST0116020,AG01167,LOC0135,  Single Family  ,6.0,3.5,964.0,7055,2002.0,86000.0,2024-12-16,Sold,88151.0,2025-06-06,172,0.0,1,0,Yes,2024-12-16,2025-06-06
PT0293201,LST0293201,AG00666,LOC0030,Single Family,4.0,4.0,3056.0,1217,1919.0,1508000.0,2023-07-10,Sold,1476421.0,2023-10-02,84,0.0,0,No,No,2023-07-10,2023-10-02
PT0302278,LST0302278,AG00833,LOC0130,Multi-Family,1.0,4.5,3279.0,4095,1909.0,1093600.0,2024-06-18,Active,,,39,0.0,2,no,No,2024-06-18,2024-06-18
PT0177709,LST0177709,AG00898,LOC0117,Single Family,3.0,1.5,2060.0,2015,1991.0,768600.0,2025-01-19,Active,,,97,0.0,0,No,No,2025-01-19,2025-01-19
PT0481131,LST0481131,AG01349,LOC0155,Condo,1.0,4.5,2325.0,5723,1967.0,660100.0,2025-04-29,Pending,,,95,705.0,0,No,No,2025-04-29,2025-04-29
PT0410501,LST0410501,AG01767,LOC0134,Single Family,3.0,1.0,1424.0,4155,2003.0,412800.0,2025-08-29,Sold,415111.0,2025-11-19,82,0.0,1,No,Yes,2025-08-29,2025-11-19
PT0101597,LST0101597,AG02212,LOC0015,Condo,4.0,3.0,1572.0,12806,1991.0,444200.0,2024-02-05,Active,,,71,751.0,1,No,No,2024-02-05,2024-02-05
PT0471297,LST0471297,AG01659,LOC0127,Townhouse,3.0,2.0,3006.0,3578,2010.0,1577400.0,2023-07-31,Withdrawn,,,127,166.0,0,Yes,No,2023-07-31,2023-07-31
PT0122345,LST0122345,AG02074,LOC0010,SINGLE FAMILY,4.0,4.5,1058.0,5287,1938.0,212500.0,2024-02-27,Sold,198251.0,2024-06-02,96,0.0,2,Yes,Yes,2024-02-27,2024-06-02
PT0133413,LST0133413,AG02631,LOC0189,Apartment,4.0,3.5,2005.0,0,1902.0,433600.0,2026-06-01,Active,,,179,682.0,1,No,No,2026-06-01,2026-06-01
PT0043416,LST0043416,AG00326,LOC0187,Condo,2.0,1.0,1538.0,3726,2010.0,567400.0,2023-07-25,Sold,551785.0,2023-12-03,131,633.0,2,Yes,No,2023-07-25,2023-12-03
PT0216061,LST0216061,AG00104,LOC0249,Townhouse,3.0,3.0,1548.0,1541,2008.0,412900.0,2026-02-04,Active,,,46,690.0,2,No,no,2026-02-04,2026-02-04
PT0163595,LST0163595,AG00829,LOC0014,Single Family,5.0,3.5,2231.0,1461,2011.0,672200.0,2023-09-27,Active,,,162,0.0,2,No,No,2023-09-27,2023-09-27
PT0090441,LST0090441,AG02221,LOC0106,Apartment,6.0,3.5,635.0,0,1949.0,169100.0,2024-08-27,Pending,,,28,267.0,0,No,no,2024-08-27,2024-08-27
PT0325913,LST0325913,AG00362,LOC0181,TOWNHOUSE,4.0,4.5,3182.0,3337,1953.0,812600.0,2024-07-14,Pending,,,71,569.0,2,Yes,No,2024-07-14,2024-07-14
PT0169713,LST0169713,AG00259,LOC0110,Condo,2.0,3.5,3242.0,11442,1967.0,582300.0,2025-10-09,Withdrawn,,,149,726.0,2,No,No,2025-10-09,2025-10-09
PT0327360,LST0327360,AG01401,LOC0079,Condo,4.0,2.0,2083.0,2408,2015.0,435600.0,2024-04-03,Pending,,,2,406.0,0,Yes,No,2024-04-03,2024-04-03
PT0266798,LST0266798,AG01747,LOC0126,Single Family,2.0,2.5,1392.0,6616,1956.0,146200.0,2023-11-03,Sold,138228.0,2024-01-20,78,0.0,2,N,Yes,2023-11-03,2024-01-20
PT0070118,LST0070118,AG02935,LOC0235,SINGLE FAMILY,2.0,2.0,903.0,2315,1926.0,263600.0,2023-12-05,Withdrawn,,,138,,2,Yes,Yes,2023-12-05,2023-12-05
PT0349210,LST0349210,AG01001,LOC0221,Single Family,1.0,3.5,2045.0,13186,1992.0,440600.0,2026-01-25,Active,,,124,0.0,2,No,No,2026-01-25,2026-01-25
PT0233908,LST0233908,AG02670,LOC0216,Condo,2.0,4.0,2798.0,5470,1987.0,350300.0,2023-11-06,Active,,,79,292.0,1,No,No,2023-11-06,2023-11-06
PT0113819,LST0113819,AG00912,LOC0080,Condo,,4.5,960.0,6337,2005.0,295300.0,2024-12-23,Sold,288515.0,2025-01-10,18,356.0,0,No,No,2024-12-23,2025-01-10
PT0306699,LST0306699,AG02737,LOC0223,SFH,5.0,4.5,1710.0,5905,1999.0,668500.0,2023-05-18,Active,,,103,0.0,1,No,1,2023-05-18,2023-05-18
PT0399546,LST0399546,AG02360,LOC0074,Single Family,4.0,3.0,2387.0,16928,2015.0,543700.0,2025-02-22,Pending,,,162,0.0,0,No,Yes,2025-02-22,2025-02-22
PT0090916,LST0090916,AG01359,LOC0208,Apartment,1.0,4.0,1037.0,0,1966.0,149200.0,02-Apr-2026,Active,,,16,622.0,3,Yes,No,2026-04-02,2026-04-02
PT0413508,LST0413508,AG00116,LOC0083,Single Family,3.0,1.5,2181.0,2347,1972.0,137000.0,2026-05-15,Sold,127845.0,2026-09-28,136,0.0,3,Yes,No,2026-05-15,2026-09-28
PT0137001,LST0137001,AG02892,LOC0165,Single Family,1.0,4.0,2231.0,1665,1941.0,1404200.0,2025-07-03,Sold,1485946.0,2025-11-29,149,0.0,1,No,yes,2025-07-03,2025-11-29
PT0248701,LST0248701,AG00651,LOC0092,Multi-Family,2.0,4.0,1307.0,2171,1999.0,251200.0,2023-03-06,Withdrawn,,,10,0.0,2,No,No,2023-03-06,2023-03-06
PT0465587,LST0465587,AG02263,LOC0203,Single Family,1.0,4.0,2083.0,6326,1988.0,280500.0,2024-09-11,Sold,280219.0,2025-03-16,186,0.0,1,1,No,2024-09-11,2025-03-16
PT0352433,LST0352433,AG02513,LOC0169,Condo,6.0,1.5,2390.0,14307,1908.0,1119700.0,2024-12-19,Sold,1140505.0,2024-12-27,8,524.0,2,No,No,2024-12-19,2024-12-27
PT0055596,LST0055596,AG00934,LOC0240,Land,0.0,0.0,8822.0,3675,2018.0,2692000.0,2024-06-10,Withdrawn,,,52,0.0,0,N,No,2024-06-10,2024-06-10
PT0094987,LST0094987,AG02960,LOC0085,Apartment,3.0,1.0,1000.0,0,2023.0,230800.0,2025-06-22,Sold,208478.0,2025-12-06,167,86.0,1,No,No,2025-06-22,2025-12-06
PT0119398,LST0119398,AG01871,LOC0053,Condo,6.0,1.5,1453.0,2823,1922.0,750500.0,2025-01-23,Sold,752173.0,2025-05-16,113,756.0,0,No,No,2025-01-23,2025-05-16
PT0128471,LST0128471,AG01234,LOC0204,Condo,3.0,2.0,2285.0,4563,1995.0,685300.0,2026-02-26,Sold,705744.0,2026-04-05,38,336.0,2,No,No,2026-02-26,2026-04-05
PT0418838,LST0418838,AG00081,LOC0111,Single Family,3.0,4.0,1508.0,2443,1919.0,379900.0,06/14/2025,Sold,367669.0,2025-12-03,172,0.0,1,Yes,Yes,2025-06-14,2025-12-03
PT0218760,LST0218760,AG00570,LOC0181,Apartment,6.0,1.0,1632.0,0,1956.0,496200.0,2023-06-22,Active,,,43,149.0,1,No,No,2023-06-22,2023-06-22
PT0416420,LST0416420,AG01088,LOC0036,Single Family,5.0,4.0,984.0,2395,1983.0,"$291,700",2024-03-15,Active,,,45,0.0,2,Yes,No,2024-03-15,2024-03-15
PT0337129,LST0337129,AG02638,LOC0221,Townhouse,4.0,4.5,2222.0,4789,1932.0,538600.0,2024-10-31,Sold,505941.0,2025-05-16,197,772.0,1,No,No,2024-10-31,2025-05-16
PT0116882,LST0116882,AG00676,LOC0108,Condo,1.0,1.0,684.0,4815,1917.0,141600.0,2024-04-12,Active,,,171,144.0,3,No,No,2024-04-12,2024-04-12
PT0190737,LST0190737,,LOC0079,Condo,2.0,1.5,720.0,12666,2013.0,223600.0,2024-01-28,Sold,217973.0,2024-04-07,70,366.0,2,No,No,2024-01-28,2024-04-07
PT0181336,LST0181336,AG02246,LOC0163,condo,2.0,1.0,2600.0,10258,2014.0,177255,2026-03-06,Active,,,98,79.0,2,No,No,2026-03-06,2026-03-06
PT0339818,LST0339818,AG00893,LOC0169,Townhouse,4.0,3.0,1177.0,2064,1914.0,386400.0,2023-08-18,Pending,,,162,637.0,2,No,No,2023-08-18,2023-08-18
PT0174558,LST0174558,AG02443,LOC0219,Single Family,2.0,3.5,379.0,6296,2019.0,213200.0,2024-09-18,Sold,191955.0,2024-10-19,31,0.0,0,No,Yes,2024-09-18,2024-10-19
PT0122758,LST0122758,AG02396,LOC0182,Condo,2.0,3.5,1276.0,10187,1971.0,511900.0,2025-06-25,Sold,495232.0,2025-08-27,63,601.0,0,No,0,2025-06-25,2025-08-27
PT0010895,LST0010895,AG02973,LOC0047,Single Family,5.0,1.0,1328.0,6016,1965.0,815000.0,01/09/2026,Active,,,11,0.0,1,No,Yes,2026-01-09,2026-01-09
PT0029687,LST0029687,AG02336,LOC0107,Apartment,5.0,2.5,940.0,0,1982.0,65300.0,2026-05-14,Active,,,60,193.0,2,No,No,2026-05-14,2026-05-14
PT0154795,LST0154795,AG02948,LOC0043,Single Family,1.0,2.5,2404.0,3826,1914.0,322900.0,2024-03-27,Sold,305206.0,2024-05-06,40,0.0,0,No,Yes,2024-03-27,2024-05-06
PT0362149,LST0362149,AG02073,LOC0205,Single Family,2.0,2.0,3138.0,6027,1957.0,957700.0,2024-04-09,Active,,,151,0.0,1,False,Yes,2024-04-09,2024-04-09
PT0221564,LST0221564,AG00461,LOC0143,Single Family,3.0,3.0,1273.0,1724,2012.0,279700.0,2023-03-30,Sold,289721.0,2023-06-25,87,0.0,1,No,No,2023-03-30,2023-06-25
PT0099933,LST0099933,AG01873,LOC0117,Apartment,3.0,2.0,1247.0,0,1957.0,439800.0,2023-11-24,Withdrawn,,,6,622.0,2,No,No,2023-11-24,2023-11-24
PT0406226,LST0406226,AG02195,LOC0053,Condo,2.0,2.0,2555.0,4600,1952.0,209900.0,2026-03-19,Pending,,,128,170.0,0,No,No,2026-03-19,2026-03-19
PT0341455,LST0341455,AG00516,LOC0112,Single Family,5.0,3.5,2286.0,1333,1974.0,305100.0,2025-07-23,Active,,,127,0.0,2,No,No,2025-07-23,2025-07-23
PT0204555,LST0204555,AG02158,LOC0100,Land,0.0,0.0,5592.0,2988,1949.0,753700.0,2025-05-02,Sold,707940.0,2025-09-13,134,0.0,0,No,No,2025-05-02,2025-09-13
PT0064673,LST0064673,AG02059,LOC0028,  Condo  ,2.0,1.0,958.0,13406,1905.0,102800.0,2025-05-31,Pending,,,154,461.0,3,No,No,2025-05-31,2025-05-31
PT0161583,LST0161583,AG00823,LOC0199,Condo,2.0,1.0,2606.0,2378,2009.0,1499400.0,2025-04-17,Sold,1425274.0,2025-04-23,6,454.0,0,False,No,2025-04-17,2025-04-23
PT0495143,LST0495143,AG01365,LOC0096,Townhouse,4.0,4.0,4093.0,5791,1917.0,1039300.0,2024-12-14,Sold,932829.0,2025-01-24,41,571.0,0,No,No,2024-12-14,2025-01-24
PT0334914,LST0334914,AG02615,LOC0240,Condo,3.0,3.5,2651.0,7046,1935.0,954100.0,2025-08-19,Active,,,83,674.0,2,No,No,2025-08-19,2025-08-19
PT0329055,LST0329055,AG00731,LOC0172,Condo,3.0,2.5,1986.0,5243,1923.0,443700.0,2025-04-05,Sold,461337.0,2025-06-03,59,550.0,3,No,No,2025-04-05,2025-06-03
PT0141653,LST0141653,AG00202,LOC0092,Condo,3.0,1.0,781.0,1506,1996.0,135100.0,2025-03-27,Active,,,38,351.0,3,Yes,No,2025-03-27,2025-03-27
PT0389880,LST0389880,AG01936,LOC0059,Single Family,1.0,3.0,1292.0,1338,1966.0,283100.0,2025-12-22,Active,,,65,0.0,3,No,No,2025-12-22,2025-12-22
PT0228896,LST0228896,AG01415,LOC0107,Single Family,5.0,3.0,2081.0,1209,1925.0,639000.0,2026-02-27,Pending,,,80,0.0,3,No,No,2026-02-27,2026-02-27
PT0440152,LST0440152,AG02457,LOC0039,Single Family,5.0,,1677.0,1240,1987.0,599800.0,2023-09-19,Active,,,73,0.0,3,No,0,2023-09-19,2023-09-19
PT0407524,LST0407524,AG02523,LOC0248,Apartment,3.0,4.5,891.0,0,1979.0,283700.0,2024-03-12,Sold,276785.0,2024-04-24,43,289.0,2,No,No,2024-03-12,2024-04-24
PT0295411,LST0295411,AG01465,LOC0091,Townhouse,5.0,4.0,769.0,8133,1966.0,294100.0,2024-09-28,Active,,,113,57.0,2,No,No,2024-09-28,2024-09-28
PT0173537,LST0173537,AG00626,LOC0001,Single Family,2.0,3.0,1561.0,8676,1904.0,273000.0,2023-08-25,Sold,276388.0,2024-02-06,165,0.0,1,No,No,2023-08-25,2024-02-06
PT0025854,LST0025854,AG01559,LOC0135,Townhouse,1.0,3.5,2503.0,15910,2016.0,"$673,200",2024-12-22,Sold,619355.0,2025-01-24,33,232.0,2,No,False,2024-12-22,2025-01-24
PT0472114,LST0472114,AG02027,LOC0126,Condo,4.0,3.5,2268.0,1044,2015.0,794000.0,04-Feb-2026,Sold,791837.0,2026-03-14,38,734.0,1,no,No,2026-02-04,2026-03-14
PT0115488,LST0115488,AG00243,LOC0124,Condo,5.0,3.0,1915.0,2633,2023.0,468500.0,2023-05-21,Sold,421550.0,2023-10-02,134,699.0,3,No,No,2023-05-21,2023-10-02
PT0423093,LST0423093,AG00052,LOC0197,Condo,1.0,4.0,1266.0,2594,1947.0,550200.0,2023-02-01,Active,,,8,59.0,2,No,No,2023-02-01,2023-02-01
PT0176550,LST0176550,AG02762,LOC0080,Single Family,5.0,2.5,2029.0,15578,1912.0,888900.0,2025-11-04,Sold,847238.0,2025-11-26,22,0.0,1,No,No,2025-11-04,2025-11-26
PT0315688,LST0315688,AG02120,LOC0220,Condo,2.0,2.5,994.0,2876,1963.0,453500.0,2024-07-28,Active,,,98,109.0,0,No,No,2024-07-28,2024-07-28
PT0008982,LST0008982,AG02133,LOC0194,Single Family,3.0,3.0,2042.0,4191,1975.0,944400.0,2026-03-20,Active,,,86,0.0,2,No,No,2026-03-20,2026-03-20
PT0454369,LST0454369,AG02284,LOC0057,Condo,4.0,2.0,2125.0,1380,1930.0,587800.0,2023-09-30,Active,,,141,702.0,2,No,No,2023-09-30,2023-09-30
PT0322833,LST0322833,AG00004,LOC0236,Multi-Family,3.0,4.0,2202.0,2667,1918.0,150000.0,2023-01-22,Active,,,145,0.0,1,Yes,No,2023-01-22,2023-01-22
PT0250758,LST0250758,AG01722,LOC0022,Condo,4.0,4.0,1402.0,2402,1994.0,415200.0,2024-06-29,Sold,434093.0,2024-08-07,39,785.0,1,No,No,2024-06-29,2024-08-07
PT0487189,LST0487189,AG01451,LOC0127,Condo,5.0,3.0,1735.0,6347,1967.0,,2025-03-06,Sold,1011019.0,2025-04-05,30,760.0,1,No,No,2025-03-06,2025-04-05
PT0035891,LST0035891,AG01826,LOC0100,Single Family,1.0,3.5,2302.0,8411,1961.0,303300.0,2024-08-05,Sold,288918.0,2025-01-12,160,0.0,2,No,No,2024-08-05,2025-01-12
PT0456239,LST0456239,AG00516,LOC0100,  Condo  ,5.0,1.0,2914.0,1209,1913.0,343200.0,2026-01-29,Active,,,54,181.0,2,Yes,No,2026-01-29,2026-01-29
PT0089979,LST0089979,AG00510,LOC0087,Condo,5.0,4.0,3354.0,2050,1926.0,1390400.0,2024-07-27,Sold,1294787.0,2024-09-16,51,769.0,1,No,No,2024-07-27,2024-09-16
PT0192773,LST0192773,AG02176,LOC0173,Single Family,3.0,2.5,1869.0,1119,1929.0,1025100.0,2024-03-02,Active,,,165,0.0,3,No,Yes,2024-03-02,2024-03-02
PT0421684,LST0421684,AG00579,LOC0104,Townhouse,6.0,1.0,1070.0,2386,1917.0,345200.0,2025-09-08,Sold,354708.0,2025-11-16,69,136.0,3,Yes,No,2025-09-08,2025-11-16
PT0096896,LST0096896,AG01163,LOC0087,Multi-Family,4.0,4.0,2421.0,4334,2012.0,868200.0,2025-08-03,Active,,,160,0.0,2,Yes,Yes,2025-08-03,2025-08-03
PT0285847,LST0285847,AG02421,LOC0114,single family,2.0,3.5,1525.0,5151,1993.0,238900.0,2023-12-17,Withdrawn,,,83,0.0,3,0,No,2023-12-17,2023-12-17
PT0345214,LST0345214,AG01025,LOC0004,Single Family,3.0,4.5,1431.0,5309,1992.0,198700.0,2023-05-14,Sold,193085.0,2023-06-24,41,0.0,2,No,No,2023-05-14,2023-06-24
PT0021763,LST0021763,AG02340,LOC0062,Townhouse,2.0,2.5,1928.0,1546,2009.0,397500.0,2025-07-27,Pending,,,56,185.0,1,No,No,2025-07-27,2025-07-27
PT0193337,LST0193337,AG01154,LOC0136,condo,-1.0,4.0,2184.0,1146,2010.0,453200.0,07-Jun-2026,Sold,424230.0,2026-08-06,60,713.0,0,no,No,2026-06-07,2026-08-06
PT0351313,LST0351313,AG00724,LOC0052,Single Family,1.0,1.0,994.0,3521,1999.0,157100.0,2023-06-22,Sold,163527.0,2023-09-17,87,0.0,2,No,Yes,2023-06-22,2023-09-17
PT0035858,LST0035858,AG00631,LOC0067,single family,3.0,1.5,1713.0,8648,2009.0,630500.0,2025-02-21,Sold,606245.0,2025-02-27,6,0.0,2,No,No,2025-02-21,2025-02-27
PT0225530,LST0225530,AG02441,LOC0113,Multi-Family,6.0,1.5,5854.0,9328,1979.0,2878800.0,2025-11-05,Sold,2789186.0,2026-01-20,76,0.0,3,No,No,2025-11-05,2026-01-20
PT0128505,LST0128505,AG02655,LOC0019,Condo,2.0,2.0,1997.0,1166,,377700.0,2024-05-20,Sold,378719.0,2024-06-22,33,113.0,1,No,No,2024-05-20,2024-06-22
